birthDate;maritalStatusCode;sex;creliq;ocupacao;numeroDependentes;idade;credAberto;updateDateTime;companyCnpj;occupationCode;occupationDescription;frequency;amount;currency;date;amount;currency;year;availableAmount;availableAmountCurrency;blockedAmount;blockedAmountCurrency;automaticallyInvestedAmount;automaticallyInvestedAmountCurrency;contractNumber;ipocCode;productName;productType;productSubType;contractDate;disbursementDate;settlementDate;contractAmount;currency;dueDate;instalmentPeriodicity;instalmentPeriodicityAdditionalInfo;firstInstalmentDueDate;CET;amortizationScheduled;amortizationScheduledAdditionalInfo;taxType;interestRateType;taxPeriodicity;calculation;referentialRateIndexerType;referentialRateIndexerSubType;referentialRateIndexerAdditionalInfo;preFixedRate;postFixedRate;additionalInfo;feeName;feeCode;feeChargeType;feeCharge;feeAmount;feeRate;chargeType;chargeAdditionalInfo;chargeRate;
1968-02-07;UNIAO_ESTAVEL;FEMININO;1;1;0;70;0;2022-04-02T16:56:13.928Z;42832814227005;CBO;01;SEM_FREQUENCIA_RENDA_INFORMADA;2735.3808;BRL;2022-04-02T15:30:57.235Z;289700.09;BRL;2017;7507006.2764;BRL;54712144.3277;BRL;13306054.5005;BRL;7040149881919;03213655536676800094644559711323354737456;Crédito renovável misto ou rotativo;FINANCIAMENTOS;INVESTIMENTO;2018-07-14;2024-01-07;2024-08-05;422568.824;BRL;2027-02-16;OUTROS;Informações adicionais sobre periodicidade;2018-12-28;0.2968;OUTROS;NA;NOMINAL;SIMPLES;AM;30/365;CREDITO_RURAL;TRFC_PRE;Informações adicionais;0.2661;0.35;Informações adicionais;Excesso em Conta;EXCESSO_CONTA;POR_PARCELA;MINIMO;54712144.33;;JUROS_REMUNERATORIOS_POR_ATRASO;Informações adicionais sobre encargos.;0.5744;
1984-10-08;SOLTEIRO;MASCULINO;1;1;3;54;19;2022-04-02T12:50:28.999Z;22314204614200;OUTRO;01;DIARIA;79286.8624;BRL;2022-04-02T12:36:26.355Z;977146.6387;BRL;2019;94889024.199;BRL;78198876.7648;BRL;88254444.4156;BRL;5974137444197;76819265139725123191164648902421141283730;Crédito renovável misto ou rotativo;FINANCIAMENTOS;FINANCIAMENTO_HABITACIONAL_SFH;2021-07-13;2027-09-14;2028-01-28;89590.8478;BRL;2029-07-06;SEMANAL;Informações adicionais sobre periodicidade;2019-04-09;0.4522;OUTROS;NA;EFETIVA;COMPOSTO;AM;30/365;PRE_FIXADO;LIBOR;Informações adicionais;0.5222;0.0843;Informações adicionais;Excesso em Conta;EXCESSO_CONTA;POR_PARCELA;PERCENTUAL;;0.782;JUROS_REMUNERATORIOS_POR_ATRASO;Informações adicionais sobre encargos.;0.8229;
1964-12-04;CASADO;MASCULINO;1;1;1;80;9;2022-04-02T04:43:26.329Z;72733825205879;CBO;01;QUINZENAL;4077.8001;BRL;2022-04-02T11:37:19.510Z;257205.4769;BRL;2017;5265512.4849;BRL;81557844.6106;BRL;49114376.0703;BRL;9497831130136;15195272809630156184244392436494566179503;Crédito pessoal;FINANCIAMENTOS;AQUISICAO_BENS_VEICULOS_AUTOMOTORES;2019-12-19;2024-02-05;2027-02-28;101865.3745;BRL;2028-05-04;SEMESTRAL;Informações adicionais sobre periodicidade;2021-02-16;0.7503;SAC;NA;EFETIVA;SIMPLES;AM;30/360;PRE_FIXADO;TCR_PRE;Informações adicionais;0.0616;0.9107;Informações adicionais;Excesso em Conta;EXCESSO_CONTA;POR_PARCELA;MINIMO;81557844.61;;JUROS_REMUNERATORIOS_POR_ATRASO;Informações adicionais sobre encargos.;;
1976-08-14;SEPARADO_JUDICIALMENTE;FEMININO;1;1;1;23;2;2022-04-02T06:49:45.421Z;28215524565728;CBO;01;TRIMESTRAL;3430.5911;BRL;2022-04-02T18:50:01.838Z;20544.4028;BRL;2021;62456581.2642;BRL;68614960.1296;BRL;26033745.5253;BRL;0014727223089;42145169578777119392201222145897451681260;Cartão de Crédito;FINANCIAMENTOS_IMOBILIARIOS;FINANCIAMENTO_HABITACIONAL_EXCETO_SFH;2020-09-29;2022-08-19;2022-11-22;170178.721;BRL;2026-09-16;SEM_PERIODICIDADE_REGULAR;Informações adicionais sobre periodicidade;2020-04-17;0.7164;SEM_SISTEMA_AMORTIZACAO;NA;EFETIVA;SIMPLES;AM;30/360;FLUTUANTES;LIBOR;Informações adicionais;0.0363;0.7805;Informações adicionais;Excesso em Conta;EXCESSO_CONTA;POR_PARCELA;FIXO;;;JUROS_REMUNERATORIOS_POR_ATRASO;Informações adicionais sobre encargos.;;
1940-07-20;OUTRO;OUTRO;1;1;2;38;6;2022-04-01T22:43:56.464Z;10520827215542;RECEITA_FEDERAL;01;OUTROS;3411.0104;BRL;2022-04-02T07:04:06.993Z;312856.3978;BRL;2020;83138413.4052;BRL;68223385.4632;BRL;44612696.4709;BRL;3251642361185;63606996127461361604616067210498721226074;Crédito pessoal;FINANCIAMENTOS_IMOBILIARIOS;MICROCREDITO;2019-10-14;2024-12-03;2028-06-27;668950.9584;BRL;2028-07-02;PERIODICIDADE_NAO_REGULAR;Informações adicionais sobre periodicidade;2018-02-21;0.0471;SAC;NA;EFETIVA;SIMPLES;AM;30/360;PRE_FIXADO;IGPM;Informações adicionais;0.4028;0.485;Informações adicionais;Excesso em Conta;EXCESSO_CONTA;POR_PARCELA;PERCENTUAL;;0.6822;JUROS_REMUNERATORIOS_POR_ATRASO;Informações adicionais sobre encargos.;;
1942-05-11;UNIAO_ESTAVEL;NAO_DISPONIVEL;1;1;0;28;6;2022-04-02T19:39:08.228Z;16558052045308;RECEITA_FEDERAL;01;SEM_FREQUENCIA_RENDA_INFORMADA;623.7716;BRL;2022-04-01T23:36:41.309Z;154297.8623;BRL;2021;20365335.3567;BRL;12484185.0669;BRL;19218517.0546;BRL;1255026400154;52689516219904936937743475389337710786423;Crédito imobiliário;FINANCIAMENTOS_IMOBILIARIOS;INDUSTRIALIZACAO;2018-10-08;2021-08-13;2021-08-20;886453.2356;BRL;2021-12-18;PERIODICIDADE_NAO_REGULAR;Informações adicionais sobre periodicidade;2020-03-21;0.5615;SAC;NA;EFETIVA;SIMPLES;AM;21/252;CREDITO_RURAL;SELIC;Informações adicionais;0.6486;0.3397;Informações adicionais;Excesso em Conta;EXCESSO_CONTA;POR_PARCELA;MINIMO;12484185.06;;JUROS_REMUNERATORIOS_POR_ATRASO;Informações adicionais sobre encargos.;;
1972-07-18;CASADO;NAO_DISPONIVEL;1;1;0;76;15;2022-04-02T12:21:46.432Z;77060127377496;CBO;01;QUINZENAL;169.9369;BRL;2022-04-01T23:41:58.810Z;141224.2967;BRL;2017;88570769.9389;BRL;3408399.3825;BRL;32707738.0131;BRL;8754028355587;98345130144139978625987141350390982639243;Crédito através de intermediários;FINANCIAMENTOS_IMOBILIARIOS;INVESTIMENTO;2019-04-23;2021-10-05;2023-12-24;250400.5419;BRL;2027-03-31;SEMESTRAL;Informações adicionais sobre periodicidade;2020-07-03;0.039;PRICE;NA;EFETIVA;SIMPLES;AA;30/365;SEM_TIPO_INDEXADOR;SEM_SUB_TIPO_INDEXADOR;Informações adicionais;0.7414;0.6124;Informações adicionais;Excesso em Conta;EXCESSO_CONTA;UNICA;PERCENTUAL;;0.0339;JUROS_REMUNERATORIOS_POR_ATRASO;Informações adicionais sobre encargos.;;
1981-02-03;OUTRO;OUTRO;1;1;0;51;6;2022-04-02T14:20:19.543Z;83818654627033;OUTRO;01;SEM_FREQUENCIA_RENDA_INFORMADA;1613.1013;BRL;2022-04-02T02:18:46.841Z;337354.9337;BRL;2019;86059807.2987;BRL;32268799.1086;BRL;76625183.276;BRL;4239841308180;06196515863000844409791337329604254999899;Crédito com renovação simples;FINANCIAMENTOS_IMOBILIARIOS;AQUISICAO_BENS_VEICULOS_AUTOMOTORES;2021-01-24;2025-09-29;2026-06-22;807657.5244;BRL;2028-11-20;SEMESTRAL;Informações adicionais sobre periodicidade;2018-08-25;0.3548;PRICE;NA;EFETIVA;COMPOSTO;AM;21/252;SEM_TIPO_INDEXADOR;SEM_SUB_TIPO_INDEXADOR;Informações adicionais;0.8125;0.731;Informações adicionais;Excesso em Conta;EXCESSO_CONTA;UNICA;PERCENTUAL;;0.3226;JUROS_REMUNERATORIOS_POR_ATRASO;Informações adicionais sobre encargos.;0.6965;
1952-04-10;UNIAO_ESTAVEL;NAO_DISPONIVEL;1;1;2;44;14;2022-04-01T22:40:39.427Z;65116825203578;RECEITA_FEDERAL;01;ANUAL;3387.9501;BRL;2022-04-01T21:07:27.948Z;128488.7563;BRL;2020;44515521.576;BRL;67762225.0498;BRL;6810245.1753;BRL;9361855640683;89796991260781398181189755473540898119240;Crédito por associação;FINANCIAMENTOS_RURAIS;CUSTEIO;2020-09-16;2021-03-16;2023-03-17;232108.1822;BRL;2029-02-28;PERIODICIDADE_NAO_REGULAR;Informações adicionais sobre periodicidade;2021-05-03;0.172;PRICE;NA;EFETIVA;COMPOSTO;AA;30/360;POS_FIXADO;TJLP;Informações adicionais;0.5533;0.3093;Informações adicionais;Excesso em Conta;EXCESSO_CONTA;UNICA;MAXIMO;;;JUROS_REMUNERATORIOS_POR_ATRASO;Informações adicionais sobre encargos.;;
1965-01-14;CASADO;NAO_DISPONIVEL;1;1;1;26;1;2022-04-02T06:18:14.198Z;57004770507704;CBO;01;QUINZENAL;680.6188;BRL;2022-04-01T23:51:54.290Z;234406.7423;BRL;2021;44989895.0281;BRL;13621015.385;BRL;59544734.1876;BRL;8103594611825;86782402509922254314875705224374489999553;Crédito através de intermediários;FINANCIAMENTOS;FINANCIAMENTO_HABITACIONAL_SFH;2018-07-18;2024-03-04;2026-06-08;68379.7372;BRL;2028-06-05;OUTROS;Informações adicionais sobre periodicidade;2018-05-21;0.2023;OUTROS;NA;NOMINAL;COMPOSTO;AA;30/365;INDICES_PRECOS;OUTRAS_TAXAS_POS_FIXADAS;Informações adicionais;0.8404;0.9812;Informações adicionais;Excesso em Conta;EXCESSO_CONTA;UNICA;MAXIMO;;;JUROS_REMUNERATORIOS_POR_ATRASO;Informações adicionais sobre encargos.;0.0406;
1956-12-11;DIVORCIADO;FEMININO;1;1;4;83;20;2022-04-02T09:48:00.098Z;52360261750700;RECEITA_FEDERAL;01;SEMESTRAL;4651.1048;BRL;2022-04-02T15:24:09.925Z;419717.0994;BRL;2016;44059047.1888;BRL;93022791.6204;BRL;73285024.7748;BRL;1991762323993;25346859117149696685121658656740792655279;Pagamentos quinzenais ou mensais;FINANCIAMENTOS;INVESTIMENTO;2021-09-21;2026-04-28;2028-07-27;189732.751;BRL;2029-02-28;ANUAL;Informações adicionais sobre periodicidade;2019-08-28;0.9917;SAM;NA;EFETIVA;COMPOSTO;AM;30/365;PRE_FIXADO;TJLP;Informações adicionais;0.4548;0.0795;Informações adicionais;Excesso em Conta;EXCESSO_CONTA;POR_PARCELA;MAXIMO;;;JUROS_REMUNERATORIOS_POR_ATRASO;Informações adicionais sobre encargos.;;
1988-03-26;OUTRO;MASCULINO;1;1;2;80;4;2022-04-01T21:45:35.177Z;65423653273281;OUTRO;01;OUTROS;1221.8259;BRL;2022-04-02T12:21:55.667Z;195299.0853;BRL;2017;41399855.2482;BRL;24444074.4209;BRL;56776284.1384;BRL;3928558565902;73858387711698749630551340625474877929671;Crédito consignado;FINANCIAMENTOS_IMOBILIARIOS;AQUISICAO_BENS_VEICULOS_AUTOMOTORES;2018-12-24;2024-02-06;2026-01-05;952210.6793;BRL;2029-08-30;MENSAL;Informações adicionais sobre periodicidade;2018-11-24;0.758;SEM_SISTEMA_AMORTIZACAO;NA;EFETIVA;COMPOSTO;AM;30/365;INDICES_PRECOS;PRE_FIXADO;Informações adicionais;0.5675;0.683;Informações adicionais;Excesso em Conta;EXCESSO_CONTA;POR_PARCELA;MAXIMO;;;JUROS_REMUNERATORIOS_POR_ATRASO;Informações adicionais sobre encargos.;0.572;
1992-01-22;VIUVO;FEMININO;1;1;1;18;1;2022-04-02T04:21:06.691Z;62334087701148;OUTRO;01;BIMESTRAL;2668.86;BRL;2022-04-02T15:27:33.462Z;24781.0406;BRL;2022;48995839.5336;BRL;53381861.5711;BRL;21248345.9963;BRL;1007423164622;11722349832211892507218718058278628826284;Crédito pessoal;FINANCIAMENTOS_IMOBILIARIOS;CUSTEIO;2020-02-19;2021-10-21;2022-02-28;589830.0584;BRL;2027-03-07;OUTROS;Informações adicionais sobre periodicidade;2020-06-25;0.8968;SEM_SISTEMA_AMORTIZACAO;NA;EFETIVA;COMPOSTO;AA;21/252;INDICES_PRECOS;CDI;Informações adicionais;0.7644;0.3962;Informações adicionais;Excesso em Conta;EXCESSO_CONTA;POR_PARCELA;MAXIMO;;;JUROS_REMUNERATORIOS_POR_ATRASO;Informações adicionais sobre encargos.;;
1955-12-02;UNIAO_ESTAVEL;MASCULINO;1;1;2;63;19;2022-04-01T21:58:47.046Z;17751803208253;RECEITA_FEDERAL;01;ANUAL;3291.4128;BRL;2022-04-02T08:51:39.987Z;20405.1112;BRL;2018;17245363.5774;BRL;65831672.0569;BRL;55446625.1659;BRL;6928157900124;59084941422724383672707328420615915459820;Cartão de Crédito;FINANCIAMENTOS_RURAIS;INVESTIMENTO;2020-03-21;2020-07-14;2028-03-15;136262.9904;BRL;2028-09-05;SEMANAL;Informações adicionais sobre periodicidade;2021-06-07;0.137;SAC;NA;NOMINAL;COMPOSTO;AA;21/252;PRE_FIXADO;TCR_PRE;Informações adicionais;0.2265;0.25;Informações adicionais;Excesso em Conta;EXCESSO_CONTA;UNICA;MINIMO;65831672.06;;JUROS_REMUNERATORIOS_POR_ATRASO;Informações adicionais sobre encargos.;0.0029;
1945-04-06;SOLTEIRO;OUTRO;1;1;0;65;7;2022-04-02T18:44:00.185Z;70171457825682;RECEITA_FEDERAL;01;DIARIA;203.7291;BRL;2022-04-02T05:41:54.962Z;57179.1291;BRL;2018;53564777.569;BRL;4084174.9119;BRL;27418020.9876;BRL;5637532649378;33073281017445212109087957482452180520963;Crédito para compras em parcelas ou prestações;FINANCIAMENTOS_IMOBILIARIOS;INVESTIMENTO;2018-03-01;2020-11-09;2021-10-15;22634.6705;BRL;2022-02-15;BIMESTRAL;Informações adicionais sobre periodicidade;2018-07-31;0.9942;SAC;NA;EFETIVA;COMPOSTO;AM;30/360;CREDITO_RURAL;TRFC_PRE;Informações adicionais;0.7015;0.4404;Informações adicionais;Excesso em Conta;EXCESSO_CONTA;POR_PARCELA;FIXO;;;JUROS_REMUNERATORIOS_POR_ATRASO;Informações adicionais sobre encargos.;;
1979-05-11;CASADO;NAO_DISPONIVEL;1;1;5;31;2;2022-04-02T00:00:19.794Z;47765778374667;CBO;01;QUINZENAL;3406.6983;BRL;2022-04-01T21:11:02.014Z;490827.9017;BRL;2021;55590276.7581;BRL;68137152.5002;BRL;21162031.8068;BRL;9107687963029;28747384545971960204873573132207279299577;Crédito imobiliário;FINANCIAMENTOS;COMERCIALIZACAO;2020-09-22;2022-04-07;2028-11-16;69937.1273;BRL;2029-10-19;SEMANAL;Informações adicionais sobre periodicidade;2019-11-14;0.8154;SAC;NA;EFETIVA;COMPOSTO;AM;30/365;POS_FIXADO;SEM_SUB_TIPO_INDEXADOR;Informações adicionais;0.1767;0.8103;Informações adicionais;Excesso em Conta;EXCESSO_CONTA;POR_PARCELA;FIXO;;;JUROS_REMUNERATORIOS_POR_ATRASO;Informações adicionais sobre encargos.;0.7569;
1947-05-25;OUTRO;OUTRO;1;1;0;32;10;2022-04-02T13:25:13.186Z;64066221253868;RECEITA_FEDERAL;01;OUTROS;1785.4465;BRL;2022-04-02T03:04:14.920Z;272527.1147;BRL;2021;55528874.0656;BRL;35715359.5821;BRL;23664875.1071;BRL;6255065630309;27308785592310474973456087544926265543740;Crédito através de intermediários;FINANCIAMENTOS_IMOBILIARIOS;INDUSTRIALIZACAO;2019-06-06;2021-06-15;2025-07-26;297289.4673;BRL;2026-09-24;QUINZENAL;Informações adicionais sobre periodicidade;2019-01-25;0.6456;PRICE;NA;EFETIVA;COMPOSTO;AA;21/252;POS_FIXADO;OUTRAS_TAXAS_FLUTUANTES;Informações adicionais;0.7926;0.2225;Informações adicionais;Excesso em Conta;EXCESSO_CONTA;POR_PARCELA;FIXO;;;JUROS_REMUNERATORIOS_POR_ATRASO;Informações adicionais sobre encargos.;0.6573;
1955-05-03;SOLTEIRO;MASCULINO;1;1;1;53;5;2022-04-02T08:23:13.107Z;73743745107857;RECEITA_FEDERAL;01;DIARIA;1388.5445;BRL;2022-04-02T12:23:52.321Z;352367.5567;BRL;2019;81074858.4937;BRL;27778112.207;BRL;78076512.193;BRL;5240932049808;90551770457610300401596889114453162332059;Crédito renovável misto ou rotativo;FINANCIAMENTOS;MICROCREDITO;2021-02-14;2025-12-20;2027-05-27;92200.37;BRL;2028-01-24;SEMESTRAL;Informações adicionais sobre periodicidade;2018-02-01;0.56;SAM;NA;NOMINAL;COMPOSTO;AM;30/360;INDICES_PRECOS;OUTRAS_TAXAS_FLUTUANTES;Informações adicionais;0.3824;0.8837;Informações adicionais;Excesso em Conta;EXCESSO_CONTA;POR_PARCELA;PERCENTUAL;;0.2777;JUROS_REMUNERATORIOS_POR_ATRASO;Informações adicionais sobre encargos.;0.7146;
1944-01-04;SOLTEIRO;MASCULINO;1;1;1;22;5;2022-04-02T04:36:37.696Z;72758151513413;RECEITA_FEDERAL;01;SEMANAL;53626.0557;BRL;2022-04-02T12:06:11.960Z;2287.8592;BRL;2021;96954576.581;BRL;51190202.7871;BRL;21612182.3877;BRL;0215716578984;53424946129490768358768060714779632032672;Pagamentos quinzenais ou mensais;FINANCIAMENTOS;INVESTIMENTO;2018-11-12;2018-11-27;2025-04-05;95869.9531;BRL;2025-07-29;SEMANAL;Informações adicionais sobre periodicidade;2021-04-12;0.9281;SEM_SISTEMA_AMORTIZACAO;NA;EFETIVA;SIMPLES;AM;21/252;OUTROS_INDEXADORES;CDI;Informações adicionais;0.9078;0.9132;Informações adicionais;Excesso em Conta;EXCESSO_CONTA;POR_PARCELA;PERCENTUAL;;0.5119;JUROS_REMUNERATORIOS_POR_ATRASO;Informações adicionais sobre encargos.;0.0128;
1999-07-02;SEPARADO_JUDICIALMENTE;MASCULINO;1;1;1;29;17;2022-04-02T08:25:04.498Z;06151412464016;OUTRO;01;BIMESTRAL;3078.3649;BRL;2022-04-02T13:35:46.222Z;197691.5931;BRL;2021;42568490.2899;BRL;61571139.9531;BRL;16951034.1246;BRL;2184396501803;40070916497370437306016571847414701734260;Crédito direto ao consumidor;FINANCIAMENTOS;FINANCIAMENTO_HABITACIONAL_EXCETO_SFH;2020-06-18;2021-09-27;2024-08-10;649763.3503;BRL;2027-02-23;OUTROS;Informações adicionais sobre periodicidade;2021-08-25;0.9844;OUTROS;NA;NOMINAL;COMPOSTO;AA;30/365;PRE_FIXADO;IGPM;Informações adicionais;0.799;0.2241;Informações adicionais;Excesso em Conta;EXCESSO_CONTA;POR_PARCELA;MAXIMO;;;JUROS_REMUNERATORIOS_POR_ATRASO;Informações adicionais sobre encargos.;0.6639;
1998-10-10;SOLTEIRO;FEMININO;1;1;5;77;10;2022-04-02T00:31:33.739Z;73363310686038;OUTRO;01;SEMANAL;497.4429;BRL;2022-04-02T15:23:59.170Z;463294.0735;BRL;2017;39886017.9886;BRL;9957862.9116;BRL;7205664.0732;BRL;1854571188803;60865516869475355510582345238071547251080;Pagamentos quinzenais ou mensais;FINANCIAMENTOS;FINANCIAMENTO_HABITACIONAL_EXCETO_SFH;2018-05-26;2019-02-02;2028-04-10;371919.8845;BRL;2029-08-27;PERIODICIDADE_NAO_REGULAR;Informações adicionais sobre periodicidade;2018-10-15;0.1992;PRICE;NA;NOMINAL;COMPOSTO;AA;21/252;PRE_FIXADO;LIBOR;Informações adicionais;0.357;0.667;Informações adicionais;Excesso em Conta;EXCESSO_CONTA;POR_PARCELA;MAXIMO;;;JUROS_REMUNERATORIOS_POR_ATRASO;Informações adicionais sobre encargos.;0.4963;
1995-03-28;OUTRO;FEMININO;1;1;0;34;15;2022-04-02T12:44:34.148Z;55802740033490;OUTRO;01;OUTROS;4564.2146;BRL;2022-04-02T14:51:14.795Z;701424.1832;BRL;2020;5716889.4476;BRL;91285162.663;BRL;89623742.8218;BRL;2772227722541;56443162395828819029293743578126777917795;Pagamentos quinzenais ou mensais;FINANCIAMENTOS_RURAIS;INVESTIMENTO;2021-08-02;2024-03-02;2025-07-28;441871.3585;BRL;2029-08-25;MENSAL;Informações adicionais sobre periodicidade;2019-12-29;0.7141;PRICE;NA;NOMINAL;SIMPLES;AM;30/360;FLUTUANTES;TCR_PRE;Informações adicionais;0.8166;0.7738;Informações adicionais;Excesso em Conta;EXCESSO_CONTA;UNICA;MINIMO;91285162.67;;JUROS_REMUNERATORIOS_POR_ATRASO;Informações adicionais sobre encargos.;0.9783;
1977-06-02;DIVORCIADO;FEMININO;1;1;4;59;20;2022-04-02T05:32:38.851Z;12330353501189;CBO;01;SEMESTRAL;2126.2823;BRL;2022-04-02T18:23:52.903Z;414940.1044;BRL;2018;87981879.235;BRL;42531393.4266;BRL;28755862.1376;BRL;6967521800921;73975640741766822860910979032140955573708;Crédito renovável misto ou rotativo;FINANCIAMENTOS_IMOBILIARIOS;MICROCREDITO;2019-02-25;2026-06-30;2027-12-22;17447.5061;BRL;2029-03-28;QUINZENAL;Informações adicionais sobre periodicidade;2021-11-30;0.3274;SAC;NA;NOMINAL;SIMPLES;AM;30/360;SEM_TIPO_INDEXADOR;TCR_PRE;Informações adicionais;0.7415;0.2339;Informações adicionais;Excesso em Conta;EXCESSO_CONTA;UNICA;PERCENTUAL;;0.4252;JUROS_REMUNERATORIOS_POR_ATRASO;Informações adicionais sobre encargos.;0.057;
1988-10-08;VIUVO;FEMININO;1;1;5;68;11;2022-04-01T21:12:42.546Z;51263232262453;OUTRO;01;MENSAL;1882.4742;BRL;2022-04-02T13:56:04.099Z;493777.4176;BRL;2018;32367141.4944;BRL;37655719.8412;BRL;75061445.9335;BRL;2753088298735;35085678017691201966314319561868164053116;Crédito Pessoal Consignado;FINANCIAMENTOS_IMOBILIARIOS;INDUSTRIALIZACAO;2019-07-05;2025-11-18;2028-12-17;515208.0043;BRL;2029-12-08;BIMESTRAL;Informações adicionais sobre periodicidade;2020-12-25;0.1767;SAC;NA;EFETIVA;COMPOSTO;AM;21/252;PRE_FIXADO;IPCC;Informações adicionais;0.4729;0.4469;Informações adicionais;Excesso em Conta;EXCESSO_CONTA;UNICA;MAXIMO;;;JUROS_REMUNERATORIOS_POR_ATRASO;Informações adicionais sobre encargos.;;
1973-10-03;OUTRO;FEMININO;1;1;0;37;5;2022-04-02T12:40:41.845Z;58175434127013;CBO;01;OUTROS;1370.3747;BRL;2022-04-02T14:03:30.666Z;10750.803;BRL;2020;42171507.2184;BRL;27414754.0951;BRL;51902063.1312;BRL;2228436140318;38078872422090508200222483973832325100499;Crédito Universitário;FINANCIAMENTOS_IMOBILIARIOS;COMERCIALIZACAO;2019-02-05;2023-09-19;2023-10-30;287062.5459;BRL;2025-08-21;TRIMESTRAL;Informações adicionais sobre periodicidade;2020-09-24;0.7306;SAM;NA;NOMINAL;SIMPLES;AM;30/365;OUTROS_INDEXADORES;OUTRAS_TAXAS_FLUTUANTES;Informações adicionais;0.0031;0.7577;Informações adicionais;Excesso em Conta;EXCESSO_CONTA;POR_PARCELA;MAXIMO;;;JUROS_REMUNERATORIOS_POR_ATRASO;Informações adicionais sobre encargos.;0.4701;
1965-10-03;OUTRO;NAO_DISPONIVEL;1;0;0;73;6;2022-04-02T16:09:06.460Z;71651787530670;CBO;01;SEM_FREQUENCIA_RENDA_INFORMADA;1975.424;BRL;2022-04-02T00:15:26.888Z;5101274.2114;BRL;2017;49153664.5466;BRL;39514529.1027;BRL;98075455.3237;BRL;8835348571190;61450689606301449495689690347213786752852;Crédito Universitário;FINANCIAMENTOS;AQUISICAO_BENS_VEICULOS_AUTOMOTORES;2019-08-01;2027-11-02;2028-05-14;269892.9364;BRL;2028-08-10;SEMESTRAL;Informações adicionais sobre periodicidade;2020-01-03;0.9355;OUTROS;NA;NOMINAL;COMPOSTO;AM;21/252;POS_FIXADO;TRFC_POS;Informações adicionais;0.0704;0.6139;Informações adicionais;Excesso em Conta;EXCESSO_CONTA;POR_PARCELA;MAXIMO;;;JUROS_REMUNERATORIOS_POR_ATRASO;Informações adicionais sobre encargos.;;
1980-12-23;UNIAO_ESTAVEL;MASCULINO;1;1;4;68;13;2022-04-02T09:21:38.813Z;40763021270806;OUTRO;01;SEM_FREQUENCIA_RENDA_INFORMADA;699.7398;BRL;2022-04-02T12:57:46.154Z;421421.2562;BRL;2018;39736695.5739;BRL;14003397.6762;BRL;65700378.4149;BRL;2766167637487;52979833887143813896100171600425059783537;Crédito através de intermediários;FINANCIAMENTOS;MICROCREDITO;2018-07-24;2024-10-05;2028-05-02;250172.5139;BRL;2029-01-19;SEM_PERIODICIDADE_REGULAR;Informações adicionais sobre periodicidade;2018-04-18;0.8268;SEM_SISTEMA_AMORTIZACAO;NA;NOMINAL;COMPOSTO;AM;30/365;INDICES_PRECOS;TRFC_POS;Informações adicionais;0.298;0.6694;Informações adicionais;Excesso em Conta;EXCESSO_CONTA;POR_PARCELA;MAXIMO;;;JUROS_REMUNERATORIOS_POR_ATRASO;Informações adicionais sobre encargos.;;
1989-05-24;SOLTEIRO;NAO_DISPONIVEL;1;1;2;26;11;2022-04-01T21:18:46.745Z;54382073763606;OUTRO;01;SEMANAL;1830.0175;BRL;2022-04-02T01:03:27.695Z;343735.6214;BRL;2021;19928641.8821;BRL;36606689.978;BRL;68776988.7662;BRL;1589987043302;92391528247005304199709197890598842334309;Crédito através de intermediários;FINANCIAMENTOS;COMERCIALIZACAO;2020-10-01;2025-09-25;2028-10-13;233481.699;BRL;2029-10-14;SEMANAL;Informações adicionais sobre periodicidade;2019-10-11;0.2807;SEM_SISTEMA_AMORTIZACAO;NA;NOMINAL;COMPOSTO;AM;21/252;FLUTUANTES;TCR_POS;Informações adicionais;0.6857;0.2559;Informações adicionais;Excesso em Conta;EXCESSO_CONTA;UNICA;MINIMO;36606689.98;;JUROS_REMUNERATORIOS_POR_ATRASO;Informações adicionais sobre encargos.;0.7412;
1944-12-28;CASADO;OUTRO;1;1;1;51;15;2022-04-02T11:20:34.826Z;48647104573402;RECEITA_FEDERAL;01;QUINZENAL;2753.6628;BRL;2022-04-02T03:58:48.538Z;159753.8942;BRL;2019;30871214.3703;BRL;55077748.6581;BRL;406323.7968;BRL;6479955687600;52045480237564551825822411366870936416239;Crédito através de intermediários;FINANCIAMENTOS;INVESTIMENTO;2020-03-15;2020-03-26;2023-01-13;68930.7377;BRL;2025-06-19;ANUAL;Informações adicionais sobre periodicidade;2019-12-01;0.7551;SAC;NA;NOMINAL;COMPOSTO;AA;21/252;OUTROS_INDEXADORES;TRFC_POS;Informações adicionais;0.0086;0.0407;Informações adicionais;Excesso em Conta;EXCESSO_CONTA;UNICA;MAXIMO;;;JUROS_REMUNERATORIOS_POR_ATRASO;Informações adicionais sobre encargos.;;
